pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez	url
MyD88 dependent cascade initiated on endosome	84	7	3.374491012	0.574226153	0.493942104	6416;51311;4790;3656;7314;6288;3665	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+51311+4790+3656+7314+6288+3665
Toll Like Receptor 7/8 (TLR7/8) Cascade	84	7	3.374491012	0.574226153	0.493942104	6416;51311;4790;3656;7314;6288;3665	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+51311+4790+3656+7314+6288+3665
Dissolution of Fibrin Clot	13	3	3.369473575	0.574857865	0.493942104	5340;5328;5345	http://www.ncbi.nlm.nih.gov/gene/?term= 5340+5328+5345
Integrin cell surface interactions	63	8	3.371857572	0.574857865	0.493942104	3693;8174;3676;6696;50848;3689;2244;3690	http://www.ncbi.nlm.nih.gov/gene/?term= 3693+8174+3676+6696+50848+3689+2244+3690
Toll Like Receptor 2 (TLR2) Cascade	91	8	3.36370942	0.576121289	0.493942104	6416;8767;4790;3656;114609;8945;7314;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+8767+4790+3656+114609+8945+7314+6288
EPH-Ephrin signaling	94	12	3.349035855	0.579279848	0.495032367	2534;6093;8440;1947;4637;1943;2051;2043;1969;2041;55851;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 2534+6093+8440+1947+4637+1943+2051+2043+1969+2041+55851+4067
TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	82	3	3.328592011	0.584333544	0.495080506	6416;51311;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+51311+3656
ER to Golgi Anterograde Transport	65	4	3.318531317	0.585596968	0.495080506	374;6811;10972;126003	http://www.ncbi.nlm.nih.gov/gene/?term= 374+6811+10972+126003
Amino acid synthesis and interconversion (transamination)	20	3	3.305256666	0.590018951	0.495080506	29920;2746;5831	http://www.ncbi.nlm.nih.gov/gene/?term= 29920+2746+5831
Chondroitin sulfate/dermatan sulfate metabolism	41	3	3.284349214	0.591282375	0.495080506	2239;1464;126792	http://www.ncbi.nlm.nih.gov/gene/?term= 2239+1464+126792
Transcriptional Regulation by TP53	70	12	3.287050733	0.591282375	0.495080506	9167;28956;64121;5052;9997;83667;51204;7157;7248;1353;54205;5571	http://www.ncbi.nlm.nih.gov/gene/?term= 9167+28956+64121+5052+9997+83667+51204+7157+7248+1353+54205+5571
A tetrasaccharide linker sequence is required for GAG synthesis	26	3	3.257899654	0.592545799	0.495080506	2239;26229;1464	http://www.ncbi.nlm.nih.gov/gene/?term= 2239+26229+1464
Toll Like Receptor TLR6:TLR2 Cascade	91	7	3.264053048	0.592545799	0.495080506	6416;8767;4790;3656;114609;7314;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+8767+4790+3656+114609+7314+6288
Pyruvate metabolism and Citric Acid (TCA) cycle	44	6	3.21428506	0.60265319	0.501926883	51660;1431;79944;1743;5160;3419	http://www.ncbi.nlm.nih.gov/gene/?term= 51660+1431+79944+1743+5160+3419
Senescence-Associated Secretory Phenotype (SASP)	53	3	3.16521411	0.617182565	0.510742022	996;29945;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 996+29945+8349
Non-integrin membrane-ECM interactions	40	5	3.153074037	0.619077701	0.510742022	3693;6382;7276;2247;3339	http://www.ncbi.nlm.nih.gov/gene/?term= 3693+6382+7276+2247+3339
Toll Like Receptor TLR1:TLR2 Cascade	91	6	3.15130451	0.619077701	0.510742022	6416;4790;3656;114609;7314;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+4790+3656+114609+7314+6288
MyD88:Mal cascade initiated on plasma membrane	91	12	3.121247261	0.624763108	0.513816734	6416;5595;8767;4790;5602;1386;3656;1848;114609;7314;6288;7096	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+5595+8767+4790+5602+1386+3656+1848+114609+7314+6288+7096
Death Receptor Signalling	45	4	3.06819583	0.632975363	0.518359803	330;355;841;7186	http://www.ncbi.nlm.nih.gov/gene/?term= 330+355+841+7186
Toll Like Receptor 10 (TLR10) Cascade	81	7	3.055076416	0.634238787	0.518359803	6416;8767;4790;3656;8945;7314;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+8767+4790+3656+8945+7314+6288
Synthesis and interconversion of nucleotide di- and triphosphates	19	3	3.033140557	0.638029059	0.519838137	56474;2987;4830	http://www.ncbi.nlm.nih.gov/gene/?term= 56474+2987+4830
SUMOylation	76	5	3.013975425	0.640555907	0.520281122	672;51588;7341;286053;56160	http://www.ncbi.nlm.nih.gov/gene/?term= 672+51588+7341+286053+56160
G0 and Early G1	25	3	2.965733477	0.64813645	0.524218556	7029;9134;55957	http://www.ncbi.nlm.nih.gov/gene/?term= 7029+9134+55957
Mitochondrial protein import	47	8	2.95458108	0.649399874	0.524218556	506;8604;1678;10651;10452;291;23203;7416	http://www.ncbi.nlm.nih.gov/gene/?term= 506+8604+1678+10651+10452+291+23203+7416
Regulation of actin dynamics for phagocytic cup formation	57	5	2.87549168	0.663297536	0.530138163	63916;644150;10095;10810;5879	http://www.ncbi.nlm.nih.gov/gene/?term= 63916+644150+10095+10810+5879
Glucose metabolism	72	8	2.85987824	0.665824384	0.530138163	4190;2997;2821;26330;7957;8789;229;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 4190+2997+2821+26330+7957+8789+229+7314
Degradation of the extracellular matrix	76	18	2.844375932	0.667087808	0.530138163	64386;7077;999;1215;1299;10893;4316;4322;5045;3339;8751;4323;136227;836;1508;80781;84570;4312	http://www.ncbi.nlm.nih.gov/gene/?term= 64386+7077+999+1215+1299+10893+4316+4322+5045+3339+8751+4323+136227+836+1508+80781+84570+4312
Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	18	3	2.851306657	0.667087808	0.530138163	996;29945;4085	http://www.ncbi.nlm.nih.gov/gene/?term= 996+29945+4085
Cargo concentration in the ER	31	5	2.82465644	0.668351232	0.530138163	9570;374;6811;10972;9632	http://www.ncbi.nlm.nih.gov/gene/?term= 9570+374+6811+10972+9632
SUMO E3 ligases SUMOylate target proteins	71	5	2.808778516	0.67087808	0.530138163	672;7329;51588;286053;56160	http://www.ncbi.nlm.nih.gov/gene/?term= 672+7329+51588+286053+56160
SUMOylation of DNA damage response and repair proteins	71	5	2.809287489	0.67087808	0.530138163	8243;7329;51588;286053;56160	http://www.ncbi.nlm.nih.gov/gene/?term= 8243+7329+51588+286053+56160
O-linked glycosylation of mucins	58	4	2.787509343	0.675931775	0.532527672	374378;2591;4589;2650	http://www.ncbi.nlm.nih.gov/gene/?term= 374378+2591+4589+2650
Cargo trafficking to the periciliary membrane	42	4	2.760337438	0.679722047	0.532880018	55763;117177;582;11336	http://www.ncbi.nlm.nih.gov/gene/?term= 55763+117177+582+11336
E2F mediated regulation of DNA replication	32	3	2.743299674	0.685407454	0.532880018	26271;7027;1719	http://www.ncbi.nlm.nih.gov/gene/?term= 26271+7027+1719
G1/S-Specific Transcription	17	3	2.743299674	0.685407454	0.532880018	26271;7027;1719	http://www.ncbi.nlm.nih.gov/gene/?term= 26271+7027+1719
RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	73	12	2.738005747	0.687934302	0.532880018	841;2033;23586;7187;6233;3442;7314;4615;5970;6288;84282;3665	http://www.ncbi.nlm.nih.gov/gene/?term= 841+2033+23586+7187+6233+3442+7314+4615+5970+6288+84282+3665
Transport of inorganic cations/anions and amino acids/oligopeptides	89	10	2.738916568	0.687934302	0.532880018	6550;140679;6506;6543;6568;56301;54407;9990;283652;65010	http://www.ncbi.nlm.nih.gov/gene/?term= 6550+140679+6506+6543+6568+56301+54407+9990+283652+65010
p75 NTR receptor-mediated signalling	78	14	2.733444971	0.688566014	0.532880018	4804;6655;8767;5599;5924;23229;5879;84033;29;50650;836;7314;9500;55851	http://www.ncbi.nlm.nih.gov/gene/?term= 4804+6655+8767+5599+5924+23229+5879+84033+29+50650+836+7314+9500+55851
SIRT1 negatively regulates rRNA Expression	18	3	2.697145559	0.696778269	0.53325981	23411;9013;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 23411+9013+8349
Formation of TC-NER Pre-Incision Complex	53	3	2.679077065	0.698673405	0.53325981	7314;6917;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 7314+6917+404672
Voltage gated Potassium channels	42	4	2.679367535	0.698673405	0.53325981	3755;3743;23416;9196	http://www.ncbi.nlm.nih.gov/gene/?term= 3755+3743+23416+9196
TRAF6 Mediated Induction of proinflammatory cytokines	71	15	2.673368541	0.699936829	0.53325981	5606;6416;6196;5595;8767;3551;4790;1385;3656;1848;6233;9261;8945;7314;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+6416+6196+5595+8767+3551+4790+1385+3656+1848+6233+9261+8945+7314+6288
Nuclear Receptor transcription pathway	49	3	2.633389715	0.704990524	0.53325981	5469;8856;2101	http://www.ncbi.nlm.nih.gov/gene/?term= 5469+8856+2101
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein"	65	12	2.614728453	0.70688566	0.53325981	56052;5476;5372;79868;4759;6675;26503;80896;10020;2720;29925;54344	http://www.ncbi.nlm.nih.gov/gene/?term= 56052+5476+5372+79868+4759+6675+26503+80896+10020+2720+29925+54344
MHC class II antigen presentation	85	4	2.588841102	0.708149084	0.53325981	1512;1508;3115;3109	http://www.ncbi.nlm.nih.gov/gene/?term= 1512+1508+3115+3109
Synthesis of PIPs at the Golgi membrane	16	5	2.541922397	0.716993051	0.53325981	5286;55300;55697;5298;55361	http://www.ncbi.nlm.nih.gov/gene/?term= 5286+55300+55697+5298+55361
Nuclear signaling by ERBB4	37	10	2.511811769	0.722046747	0.53325981	5241;3717;6387;5618;6776;8945;145957;2066;51741;55851	http://www.ncbi.nlm.nih.gov/gene/?term= 5241+3717+6387+5618+6776+8945+145957+2066+51741+55851
Semaphorin interactions	58	5	2.505386227	0.722678459	0.53325981	4637;1808;3984;388;2242	http://www.ncbi.nlm.nih.gov/gene/?term= 4637+1808+3984+388+2242
Signaling by TGF-beta Receptor Complex	69	3	2.510738484	0.722678459	0.53325981	4092;50848;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 4092+50848+7314
"Cell death signalling via NRAGE, NRIF and NADE"	59	14	2.497961881	0.72646873	0.53325981	4804;64857;6655;5599;23229;5879;23421;84033;29;50650;836;7314;9500;55851	http://www.ncbi.nlm.nih.gov/gene/?term= 4804+64857+6655+5599+23229+5879+23421+84033+29+50650+836+7314+9500+55851
Chondroitin sulfate biosynthesis	18	3	2.497582005	0.72646873	0.53325981	1463;55454;1464	http://www.ncbi.nlm.nih.gov/gene/?term= 1463+55454+1464
Dimerization of procaspase-8	11	3	2.466189957	0.73278585	0.53325981	355;841;8743	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841+8743
Regulation by c-FLIP	11	3	2.466189957	0.73278585	0.53325981	355;841;8743	http://www.ncbi.nlm.nih.gov/gene/?term= 355+841+8743
Amino acid and oligopeptide SLC transporters	45	4	2.461207339	0.734049274	0.53325981	6506;6509;6568;56301	http://www.ncbi.nlm.nih.gov/gene/?term= 6506+6509+6568+56301
Cleavage of Growing Transcript in the Termination Region	39	5	2.454352988	0.735312697	0.53325981	29894;65109;6628;4686;6636	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+65109+6628+4686+6636
Post-Elongation Processing of the Transcript	39	5	2.454352988	0.735312697	0.53325981	29894;65109;6628;4686;6636	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+65109+6628+4686+6636
RNA Polymerase II Transcription Termination	39	5	2.454352988	0.735312697	0.53325981	29894;65109;6628;4686;6636	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+65109+6628+4686+6636
"Gamma carboxylation, hypusine formation and arylsulfatase activation"	23	3	2.45235157	0.736576121	0.53325981	2677;8858;5627	http://www.ncbi.nlm.nih.gov/gene/?term= 2677+8858+5627
Oxidative Stress Induced Senescence	71	12	2.450599933	0.736576121	0.53325981	5606;6416;1432;7157;8535;255626;648;7314;23512;8349;8356;4217	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+6416+1432+7157+8535+255626+648+7314+23512+8349+8356+4217
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	12	3	2.448276682	0.737207833	0.53325981	5566;11343;3991	http://www.ncbi.nlm.nih.gov/gene/?term= 5566+11343+3991
Circadian Clock	61	5	2.429835291	0.737839545	0.53325981	1407;79365;9575;8945;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 1407+79365+9575+8945+7314
Interleukin-1 signaling	43	8	2.432640784	0.737839545	0.53325981	6416;8767;3551;1326;3656;8945;7314;51135	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+8767+3551+1326+3656+8945+7314+51135
RHO GTPases activate PAKs	21	3	2.409868655	0.740998105	0.534071329	2017;5058;2316	http://www.ncbi.nlm.nih.gov/gene/?term= 2017+5058+2316
EPHB-mediated forward signaling	42	4	2.373733165	0.748578648	0.535576189	1947;2051;10095;4067	http://www.ncbi.nlm.nih.gov/gene/?term= 1947+2051+10095+4067
Gene Silencing by RNA	80	5	2.360519453	0.74921036	0.535576189	27161;255626;5436;8575;8349	http://www.ncbi.nlm.nih.gov/gene/?term= 27161+255626+5436+8575+8349
tRNA Aminoacylation	42	8	2.361571403	0.74921036	0.535576189	2617;8565;57176;27068;7453;5464;7407;92935	http://www.ncbi.nlm.nih.gov/gene/?term= 2617+8565+57176+27068+7453+5464+7407+92935
Surfactant metabolism	23	3	2.316484636	0.755527479	0.538624367	1512;29080;6439	http://www.ncbi.nlm.nih.gov/gene/?term= 1512+29080+6439
CASP8 activity is inhibited	11	3	2.306045074	0.759317751	0.538848327	8837;355;8743	http://www.ncbi.nlm.nih.gov/gene/?term= 8837+355+8743
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	17	3	2.302873534	0.759949463	0.538848327	7187;7314;3665	http://www.ncbi.nlm.nih.gov/gene/?term= 7187+7314+3665
Cell surface interactions at the vascular wall	74	5	2.262077413	0.764371447	0.539960904	1088;3688;50848;3689;83700	http://www.ncbi.nlm.nih.gov/gene/?term= 1088+3688+50848+3689+83700
Collagen degradation	16	3	2.260070129	0.76563487	0.539960904	4322;1508;80781	http://www.ncbi.nlm.nih.gov/gene/?term= 4322+1508+80781
Deactivation of the beta-catenin transactivating complex	41	6	2.243107331	0.771320278	0.541152088	7090;64321;8945;1499;7314;6657	http://www.ncbi.nlm.nih.gov/gene/?term= 7090+64321+8945+1499+7314+6657
Protein folding	53	5	2.207920227	0.775742262	0.541152088	10382;55294;3801;908;10471	http://www.ncbi.nlm.nih.gov/gene/?term= 10382+55294+3801+908+10471
NRAGE signals death through JNK	44	8	2.198331789	0.776373973	0.541152088	64857;6655;5924;23229;5879;84033;29;50650	http://www.ncbi.nlm.nih.gov/gene/?term= 64857+6655+5924+23229+5879+84033+29+50650
Interaction between L1 and Ankyrins	29	3	2.178910389	0.777637397	0.541152088	6711;6708;6712	http://www.ncbi.nlm.nih.gov/gene/?term= 6711+6708+6712
MAP3K8 (TPL2)-dependent MAPK1/3 activation	15	4	2.181039132	0.777637397	0.541152088	6416;1326;8945;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 6416+1326+8945+7314
Chaperonin-mediated protein folding	47	3	2.102545108	0.786481364	0.545292946	55294;3801;908	http://www.ncbi.nlm.nih.gov/gene/?term= 55294+3801+908
"Synthesis, secretion, and deacylation of Ghrelin"	17	3	2.092554553	0.787744788	0.545292946	9314;7941;51738	http://www.ncbi.nlm.nih.gov/gene/?term= 9314+7941+51738
Formation of the HIV-1 Early Elongation Complex	31	5	2.035097761	0.797220467	0.548385985	9150;2962;5436;25920;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 9150+2962+5436+25920+404672
Ligand-independent caspase activation via DCC	10	3	2.031966172	0.797852179	0.548385985	90249;836;9500	http://www.ncbi.nlm.nih.gov/gene/?term= 90249+836+9500
Caspase-mediated cleavage of cytoskeletal proteins	12	3	2.014163192	0.798483891	0.548385985	7431;839;836	http://www.ncbi.nlm.nih.gov/gene/?term= 7431+839+836
Transport of Mature Transcript to Cytoplasm	51	3	1.993130586	0.802905875	0.549983186	29894;65109;23225	http://www.ncbi.nlm.nih.gov/gene/?term= 29894+65109+23225
Nuclear Envelope Breakdown	49	5	1.932258119	0.80795957	0.552003658	10783;91754;4000;221496;983	http://www.ncbi.nlm.nih.gov/gene/?term= 10783+91754+4000+221496+983
"BMAL1:CLOCK,NPAS2 activates circadian gene expression"	41	5	1.902403246	0.814908402	0.553700367	1407;79365;9575;10499;5465	http://www.ncbi.nlm.nih.gov/gene/?term= 1407+79365+9575+10499+5465
activated TAK1 mediates p38 MAPK activation	16	3	1.898595919	0.815540114	0.553700367	5606;8767;3656	http://www.ncbi.nlm.nih.gov/gene/?term= 5606+8767+3656
TAK1 activates NFkB by phosphorylation and activation of IKKs complex	25	5	1.850265994	0.821225521	0.553700367	8767;3551;3656;5970;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 8767+3551+3656+5970+6288
Activation of Matrix Metalloproteinases	30	10	1.841302599	0.823120657	0.553700367	64386;7077;4313;1215;10893;4322;5045;4325;4312;1991	http://www.ncbi.nlm.nih.gov/gene/?term= 64386+7077+4313+1215+10893+4322+5045+4325+4312+1991
Antiviral mechanism by IFN-stimulated genes	61	7	1.840426604	0.823120657	0.553700367	3837;5335;6233;25820;7314;3434;9636	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+5335+6233+25820+7314+3434+9636
Metabolism of Angiotensinogen to Angiotensins	16	3	1.833270752	0.823752369	0.553700367	1215;183;2028	http://www.ncbi.nlm.nih.gov/gene/?term= 1215+183+2028
Formation of the Early Elongation Complex	31	3	1.818191595	0.826910929	0.553700367	9150;25920;404672	http://www.ncbi.nlm.nih.gov/gene/?term= 9150+25920+404672
Constitutive Signaling by AKT1 E17K in Cancer	22	5	1.800455968	0.828174352	0.553700367	2932;207;2308;6199;4303	http://www.ncbi.nlm.nih.gov/gene/?term= 2932+207+2308+6199+4303
Cytosolic tRNA aminoacylation	24	4	1.798528164	0.829437776	0.553700367	8565;7453;5464;7407	http://www.ncbi.nlm.nih.gov/gene/?term= 8565+7453+5464+7407
ISG15 antiviral mechanism	61	6	1.769648842	0.833228048	0.554818852	3837;6233;25820;7314;3434;9636	http://www.ncbi.nlm.nih.gov/gene/?term= 3837+6233+25820+7314+3434+9636
p75NTR signals via NF-kB	16	4	1.738632884	0.838281744	0.555364829	4804;8767;6233;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 4804+8767+6233+7314
Signaling by Robo receptor	30	5	1.743891659	0.838281744	0.555364829	8440;6655;80728;64221;6091	http://www.ncbi.nlm.nih.gov/gene/?term= 8440+6655+80728+64221+6091
HS-GAG degradation	14	3	1.634964727	0.857864814	0.566907104	2239;3339;10855	http://www.ncbi.nlm.nih.gov/gene/?term= 2239+3339+10855
Prefoldin mediated transfer of substrate  to CCT/TriC	26	3	1.577893305	0.870499052	0.572262751	908;10383;10471	http://www.ncbi.nlm.nih.gov/gene/?term= 908+10383+10471
TRAF6 mediated NF-kB activation	23	4	1.556705557	0.874289324	0.572262751	3551;5970;6288;84282	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+5970+6288+84282
Complement cascade	36	4	1.541113667	0.875552748	0.572262751	727;722;717;5627	http://www.ncbi.nlm.nih.gov/gene/?term= 727+722+717+5627
p75NTR recruits signalling complexes	13	3	1.532711188	0.876816172	0.572262751	4804;8767;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 4804+8767+7314
ATF4 activates genes	24	3	1.520626073	0.87934302	0.572262751	22926;468;1649	http://www.ncbi.nlm.nih.gov/gene/?term= 22926+468+1649
NRIF signals cell death from the nucleus	15	3	1.519653383	0.880606443	0.572262751	23421;7314;55851	http://www.ncbi.nlm.nih.gov/gene/?term= 23421+7314+55851
Regulation of IGF Activity by IGFBP	21	5	1.511187428	0.881238155	0.572262751	3479;3485;3488;354;26085	http://www.ncbi.nlm.nih.gov/gene/?term= 3479+3485+3488+354+26085
ZBP1(DAI) mediated induction of type I IFNs	25	6	1.379266526	0.897030954	0.574610466	3551;23220;81030;11035;5970;6288	http://www.ncbi.nlm.nih.gov/gene/?term= 3551+23220+81030+11035+5970+6288
TRAF6 mediated induction of TAK1 complex	16	3	1.360375713	0.900821226	0.574610466	6233;23643;7314	http://www.ncbi.nlm.nih.gov/gene/?term= 6233+23643+7314
RHO GTPases activate CIT	16	3	1.328242084	0.903979785	0.574610466	4637;1742;388	http://www.ncbi.nlm.nih.gov/gene/?term= 4637+1742+388
"Synthesis of IP2, IP, and Ins in the cytosol"	11	4	1.307150655	0.907770057	0.574610466	8821;3628;8867;27124	http://www.ncbi.nlm.nih.gov/gene/?term= 8821+3628+8867+27124
MAPK targets/ Nuclear events mediated by MAP kinases	30	3	1.304481121	0.908401769	0.574610466	6196;5595;1848	http://www.ncbi.nlm.nih.gov/gene/?term= 6196+5595+1848
Adherens junctions interactions	21	3	1.295324774	0.909033481	0.574610466	1015;1004;3728	http://www.ncbi.nlm.nih.gov/gene/?term= 1015+1004+3728
Cell-cell junction organization	21	3	1.295324774	0.909033481	0.574610466	1015;1004;3728	http://www.ncbi.nlm.nih.gov/gene/?term= 1015+1004+3728
Amino acid transport across the plasma membrane	27	4	1.284102181	0.910928617	0.574610466	6509;56301;54407;10991	http://www.ncbi.nlm.nih.gov/gene/?term= 6509+56301+54407+10991
Glycogen breakdown (glycogenolysis)	15	4	1.282366243	0.910928617	0.574610466	5256;5837;5834;808	http://www.ncbi.nlm.nih.gov/gene/?term= 5256+5837+5834+808
Tryptophan catabolism	10	3	1.280616023	0.910928617	0.574610466	3620;56267;125061	http://www.ncbi.nlm.nih.gov/gene/?term= 3620+56267+125061
Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	11	3	1.271179106	0.912823752	0.574610466	920;51606;3932	http://www.ncbi.nlm.nih.gov/gene/?term= 920+51606+3932
The role of Nef in HIV-1 replication and disease pathogenesis	11	3	1.271179106	0.912823752	0.574610466	920;51606;3932	http://www.ncbi.nlm.nih.gov/gene/?term= 920+51606+3932
