db	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	qvalues	geneListEntrez
reactome	Interleukin receptor SHC signaling	193	74	3.35757551	0.336943442	0.623785357	ACTN2;BTC;CUL3;DAB2IP;DLG4;DUSP10;DUSP16;DUSP5;EGFR;ERBB2;ERBB4;EREG;FGF10;FGF23;FGF6;FGFR4;FGG;FN1;FRS2;GRIN1;GRIN2C;GRIN2D;IL2RB;IL3;IL5RA;JAK1;JAK2;KIT;KLB;KRAS;MAP2K1;MAPK1;MARK3;NCAM1;NRAS;NRG1;NRG2;PDGFA;PDGFRB;PIK3CA;PIK3CD;PIK3R2;PIK3R3;PPP2CA;PPP2R1B;PSMB10;PSMC5;PSMC6;PSMD1;PSMD13;PSMD2;PSMD4;PSMD5;PSMD8;PSMD9;PSME4;PTK2;PTPN6;RAF1;RAP1B;RASA1;RASA3;RASAL1;RASGRF2;RASGRP1;RASGRP3;SPRED2;SPTA1;SPTAN1;SPTB;SPTBN1;SPTBN2;SPTBN5;VWF
reactome	IGF1R signaling cascade	221	85	3.348865481	0.339350181	0.623785357	ACTN2;AKT1;AKT1S1;AKT2;CALM3;CAMK2B;CSF2RB;DAB2IP;DUSP10;DUSP16;DUSP5;EGF;EIF4E;EIF4G1;ERBB3;FGA;FGF10;FGF23;FGF8;FGF9;FGFR1;FGFR2;FGFR4;FN1;FRS2;HRAS;IGF1R;IL3;IRS2;ITGB3;JAK1;JAK2;KIT;LAMTOR1;MAP2K2;MAPK3;MTOR;NCAM1;NRG1;NRG3;PAQR3;PDE3B;PDGFA;PDGFRA;PDGFRB;PPM1A;PPP2R5B;PPP2R5C;PPP5C;PRKAA1;PRKAB1;PSMA6;PSMB10;PSMB3;PSMB4;PSMC3;PSMC4;PSMD13;PSMD2;PSMD3;PSME1;PSME4;RAF1;RAP1A;RAP1B;RASAL1;RASGEF1A;RASGRP4;RPS6;RPS6KB1;SHC2;SOS1;SPRED2;SPTA1;SPTB;SPTBN1;SPTBN2;STRADB;THEM4;TRIB3;TSC1;TSC2;UBA52;WDR83;YWHAB
kegg	Circadian entrainment	83	20	3.340990395	0.339750849	0.121141038	ADCY1;ADCY3;ADCY5;ADCY7;ADCY8;ADCY9;ADCYAP1R1;CACNA1H;CACNA1I;GNAI2;GNG2;GUCY1A2;ITPR1;MAPK1;NOS1;PLCB1;PRKCB;RYR1;RYR2;RYR3
nci	Regulation of Telomerase	42	6	3.52987766	0.339772727	0.413086191	AKT1;EGF;MAX;MTOR;SIN3B;TERT
reactome	HDMs demethylate histones	28	2	3.337462836	0.341756919	0.623785357	HIST1H3I;KDM5B
reactome	Negative regulation of MAPK pathway	30	2	3.334305926	0.341756919	0.623785357	PPP2CA;RAF1
reactome	YAP1- and WWTR1 (TAZ)-stimulated gene expression	24	2	3.330976237	0.341756919	0.623785357	NCOA1;RXRA
kegg	Aldosterone-regulated sodium reabsorption	26	3	3.314245553	0.343148358	0.121141038	ATP1A2;ATP1A4;NR3C2
reactome	Apoptotic execution  phase	33	3	3.321074543	0.344163658	0.623785357	CASP3;GSN;PAK2
reactome	Syndecan interactions	19	2	3.312865311	0.346570397	0.623785357	SDC3;TNC
reactome	NGF signalling via TRKA from the plasma membrane	281	103	3.316685419	0.346570397	0.623785357	ACTN2;ADCY3;ADCY5;ADCY7;ADCY9;ADCYAP1R1;ADORA2A;AKT1;AKT1S1;AP2M1;ATF1;BAD;CALM3;CAMK2D;CD19;CHUK;CREB1;DLG4;DUSP16;EGFR;EREG;FGF10;FGF2;FGF23;FGF3;FGFR2;FGFR3;FGG;GRIN2B;GRIN2D;KIT;KRAS;KSR2;LAMTOR3;LAT;MAPK11;MAPK12;MAPK3;MAPKAPK3;MLST8;MOV10;MTOR;NCAM1;NF1;NRG1;NTRK1;PDE1C;PDGFRA;PDGFRB;PHB;PHLPP2;PIK3CB;PIK3R3;PLCG1;PPP2CA;PPP2R5E;PPP5C;PRKACA;PRKACG;PRKAR1A;PRKCD;PSMA1;PSMA4;PSMB10;PSMC3;PSMC6;PSMD11;PSMD12;PSMD13;PSMD2;PSMD3;PSMD4;PSMD5;PSMD6;PSMD9;PSME4;PTEN;PTPRA;RAF1;RAP1B;RAPGEF2;RASA1;RASA3;RASAL1;RASGRF1;RASGRP1;RASGRP3;RPS6KA1;RPS6KA5;SOS1;SPRED2;SPTA1;SPTAN1;SPTB;SPTBN1;SPTBN2;SPTBN4;TLN1;TNRC6B;TRIB3;VAV1;VCL;VWF
reactome	Regulation of insulin secretion	55	2	3.304695866	0.347773767	0.623785357	CACNB2;SYT5
reactome	Potassium Channels	49	5	3.300029898	0.347773767	0.623785357	KCNAB3;KCNH2;KCNH3;KCNH4;KCNQ1
reactome	Prolonged ERK activation events	187	65	3.302594377	0.347773767	0.623785357	ARRB1;CALM3;CNKSR1;CSF2RB;DUSP1;DUSP10;EGF;ERBB4;FGF10;FGF2;FGF23;FGF6;FRS2;HRAS;IRS2;ITGA2B;JAK1;KIT;KL;KLB;KSR2;LAT;MAPK3;NCAM1;NF1;NRG1;NRG2;NRG3;NTRK1;PAQR3;PDGFRA;PDGFRB;PPP2CA;PPP2R1B;PPP2R5B;PPP2R5C;PSMA1;PSMA3;PSMA4;PSMA5;PSMB7;PSMC3;PSMC4;PSMC6;PSMD12;PSMD13;PSMD5;PSMD8;PSME4;RAF1;RAP1B;RAPGEF1;RASA3;RASAL1;RASAL2;RASAL3;RASGRF2;RASGRP4;SHC2;SPRED1;SPTB;SPTBN1;SPTBN5;SRC;YWHAB
reactome	FRS-mediated FGFR4 signaling	183	71	3.308587492	0.347773767	0.623785357	ARRB2;BRAF;BTC;CALM1;CALM3;CAMK2G;DAB2IP;DUSP16;DUSP5;DUSP8;EGF;ERBB2;ERBB3;ERBB4;FGF10;FGF2;FGF23;FGG;FN1;GRIN2B;HRAS;IQGAP1;ITGB3;JAK1;JAK2;JAK3;KIT;KSR1;LAMTOR3;MAP2K1;MAP2K2;MAPK3;NCAM1;NEFL;NF1;NRG1;NRG2;PDGFA;PDGFRB;PHB;PPP2CA;PPP2R1A;PPP2R5B;PPP2R5C;PSMA1;PSMA4;PSMA5;PSMA6;PSMB10;PSMB11;PSMB4;PSMB7;PSMC6;PSMD13;PSMD14;PSMD5;PSMD9;PSME4;RAF1;RAP1B;RASA1;RASAL1;RASAL3;RASGEF1A;RASGRF2;SHC1;SPTAN1;SPTB;SPTBN1;VWF;WDR83
reactome	Downstream signaling of activated FGFR1	250	94	3.302225104	0.347773767	0.623785357	ACTN2;ADCY3;ADCY8;ADCY9;ADRBK1;AGO4;ARRB1;BTC;CALM1;CAMK2A;CAMK2G;CNKSR1;CSK;DAB2IP;DUSP1;DUSP10;DUSP16;DUSP7;EGF;FGF10;FGF23;FGF6;FGFR2;GAB1;GRB2;HRAS;IL17RD;IL3;IQGAP1;IRS2;JAK2;KIT;KLB;KSR1;LAT;MAP2K2;MAPK1;MARK3;NCAM1;NF1;NRG1;NRG3;PAQR3;PDE1C;PDGFRA;PDGFRB;PIK3CA;PIK3R3;PPP2CA;PPP2R1B;PPP5C;PSMA1;PSMA6;PSMA8;PSMB10;PSMB4;PSMC4;PSMC6;PSMD13;PSMD14;PSMD2;PSMD3;PSMD5;PSMD8;PSMD9;PSME4;PSMF1;PTEN;RAF1;RAP1A;RAP1B;RASA2;RASAL1;RASAL2;RASGRF1;RASGRF2;RASGRP1;RASGRP3;RASGRP4;SHC3;SOS1;SPTA1;SPTB;SPTBN1;SPTBN2;SPTBN5;SRC;TLN1;TNRC6B;TNRC6C;TRAT1;UBA52;VAV1;VWF
reactome	Centrosome maturation	63	6	4.352520288	0.3483023	0.623785357	CEP135;CEP152;CEP164;CEP41;NINL;TUBGCP2
reactome	Glucuronidation	18	2	3.283991488	0.348977136	0.623785357	SLC35D1;UGT2B4
reactome	Phase II conjugation	58	2	3.283991488	0.348977136	0.623785357	SLC35D1;UGT2B4
reactome	Infectious disease	209	90	3.280412459	0.350180505	0.623785357	ANTXR1;ANTXR2;AP2A2;ARF1;ATP6V1H;CCNH;CD4;CDK7;CDK9;CHMP3;CHMP4A;CHMP5;CHMP7;DNAJC3;FURIN;GRSF1;GTF2A1;GTF2B;GTF2E1;GTF2F2;GTF2H3;KPNA2;KPNB1;NELFCD;NUP107;NUP155;NUP188;NUP205;NUP35;NUP37;NUP54;NUP62;NUP85;NUP88;NUPL2;PDCD6IP;POLR2A;POLR2D;POLR2H;POLR2K;PSIP1;PSMA4;PSMA5;PSMA6;PSMA7;PSMB11;PSMC3;PSMD11;PSMD12;PSMD13;PSMD2;PSMD3;PSMD5;PSMD9;PSME1;PSME4;RAE1;RAN;RANBP1;RANGAP1;RNMT;RPL13;RPL22;RPL24;RPL26;RPL31;RPL4;RPL7A;RPL9;RPLP0;RPLP2;RPS13;RPS2;RPS25;RPS3A;RPS5;RPS6;RPS8;SUPT16H;TAF2;TAF3;TAF4B;TAF6;TCEB1;TSG101;UBA52;VPS28;VPS37A;VPS4A;VPS4B
kegg	Sphingolipid metabolism	43	3	3.565789062	0.350835322	0.122603695	ASAH1;GLB1;UGCG
reactome	COPII (Coat Protein 2) Mediated Vesicle Transport	58	2	3.900736648	0.352112676	0.623785357	F5;TRAPPC9
reactome	ER to Golgi Anterograde Transport	60	2	3.900736648	0.352112676	0.623785357	F5;TRAPPC9
reactome	Transport to the Golgi and subsequent modification	65	2	3.900736648	0.352112676	0.623785357	F5;TRAPPC9
reactome	Resolution of Sister Chromatid Cohesion	78	8	4.325076142	0.352683461	0.623785357	CENPM;KIF2A;KNTC1;NUP107;PDS5B;PPP2CA;RANGAP1;SGOL1
reactome	COPI Mediated Transport	11	2	4.083843347	0.353266888	0.623785357	ARCN1;ARF1
reactome	Golgi to ER Retrograde Transport	11	2	4.083843347	0.353266888	0.623785357	ARCN1;ARF1
reactome	Signaling by EGFR	272	2	3.267992627	0.354993983	0.623785357	AKT1;THEM4
reactome	VEGFR2 mediated vascular permeability	22	2	3.267992627	0.354993983	0.623785357	AKT1;THEM4
reactome	Signaling by ERBB4	250	100	3.269139254	0.354993983	0.623785357	ACTN2;AGO4;APBB1IP;APH1A;APH1B;BTC;CAMK2A;CAMK2B;CAMK2D;CNKSR1;CSF2RB;CSH1;CUL3;DUSP10;DUSP16;DUSP8;EGF;EGFR;ERBB4;EREG;FGF6;FGF9;FGFR2;FGFR3;GAB1;GFAP;GRIN1;GRIN2D;HRAS;IL2RA;IL2RB;IQGAP1;IRS1;ITCH;ITGA2B;ITGB3;JAK1;JAK2;KSR1;MAPK3;MOV10;NCAM1;NEDD4;NF1;NRG3;PDGFA;PDGFRA;PDGFRB;PGR;PHB;PIK3R2;PPP2CA;PPP2R1B;PPP2R5B;PPP5C;PRL;PRLR;PSMA7;PSMA8;PSMB7;PSMC1;PSMC6;PSMD1;PSMD12;PSMD13;PSMD4;PSMD5;PSMD6;PSMD9;PSME4;PTEN;RAF1;RAP1A;RAP1B;RAPGEF2;RASA1;RASA3;RASAL1;RASAL2;RASAL3;RASGRF1;RASGRF2;RASGRP3;RASGRP4;S100B;SH2B1;SHC2;SPRED1;SPRED3;SPTA1;SPTAN1;SPTB;SPTBN2;STAT5B;TEK;TNRC6A;TNRC6B;VAV1;VWF;WWP1
nci	TNF receptor signaling pathway	28	3	3.124572576	0.3566058	0.413086191	CHUK;STAT1;TRAF2
nci	Glypican 1 network	23	3	3.123351499	0.3566058	0.413086191	GPC1;NRG1;PLA2G2A
reactome	Mitochondrial protein import	39	2	3.570442162	0.357855362	0.623785357	ATP5A1;TOMM40
reactome	ARMS-mediated activation	185	72	3.256294417	0.359807461	0.623785357	ACTN2;AKAP9;APBB1IP;ARRB2;CNKSR1;CSF2RB;DUSP1;DUSP10;DUSP16;DUSP4;DUSP7;EGF;ERBB3;ERBB4;FGA;FGF6;FGFR3;FGFR4;FN1;GRB2;IL2RA;IL3;JAK2;KIT;KLB;KRAS;KSR1;KSR2;LAMTOR3;LAT;MAP2K1;MAPK1;MARK3;NCAM1;NF1;NRAS;NRG1;PDGFA;PDGFRB;PHB;PPP2CA;PPP2R1B;PPP2R5B;PSMA6;PSMA8;PSMB10;PSMB11;PSMB4;PSMC6;PSMD1;PSMD13;PSMD2;PSMD5;PSMD6;PSME1;PSME4;PSMF1;PTK2;RAF1;RAP1B;RASA1;RASAL1;RASAL2;RASGRP3;SHC2;SOS1;SPTAN1;SPTB;SPTBN1;SPTBN2;SPTBN4;TEK
reactome	Signalling to RAS	190	80	3.248052803	0.36101083	0.623785357	ACTN2;ARRB1;BTC;CALM3;CAMK2B;CNKSR1;CSF2RB;CSK;DAB2IP;DLG4;DUSP16;EGFR;FGB;FGF10;FGF6;FGF8;FGFR2;FN1;GRIN2B;GRIN2C;GRIN2D;IL17RD;IL2RB;IL3;IQGAP1;JAK2;KRAS;KSR1;KSR2;LAMTOR3;MAPK1;MAPK11;MAPK12;NF1;NRG1;NRG2;NTRK1;PAQR3;PDGFA;PDGFRA;PDGFRB;PHB;PPP2R1A;PPP2R5E;PPP5C;PSMA1;PSMA4;PSMA6;PSMB11;PSMB3;PSMB6;PSMB7;PSMC6;PSMD12;PSMD13;PSMD14;PSMD5;PSMD6;PSMD8;PSMD9;PSME4;PSMF1;RAF1;RALB;RALGDS;RAP1B;RASA1;RASA2;RASA3;RASAL1;RASGRF2;RASGRP4;SHC2;SPRED1;SPTB;SPTBN1;SRC;TEK;UBA52;VCL
reactome	VEGFR2 mediated cell proliferation	190	68	3.238593507	0.3622142	0.623785357	ACTN2;AKAP9;APBB1IP;ARRB1;CNKSR1;DUSP1;DUSP4;DUSP8;EGFR;ERBB3;ERBB4;EREG;FGA;FGF10;FGF23;FGFR1;FGFR2;GRIN2C;GRIN2D;IL2RA;IL2RB;ITGA2B;KL;KLB;KRAS;MAPK1;NCAM1;NF1;NRAS;NRG1;NRG2;NRG3;PDGFA;PDGFB;PDGFRA;PDGFRB;PEBP1;PPP2CA;PPP5C;PRKCB;PRKCD;PRKCZ;PSMA1;PSMA5;PSMA6;PSMB10;PSMC6;PSMD13;PSMD5;PSMD9;PSME1;PSME4;PTK2;RAP1B;RASA1;RASA3;RASAL1;RASAL3;RASGEF1A;RASGRF1;RASGRF2;RASGRP3;SOS1;SPHK1;SPTAN1;SPTB;SPTBN1;SPTBN5
reactome	Synthesis of PIPs at the early endosome membrane	10	3	3.842081105	0.363849765	0.623785357	INPP4B;MTMR2;PIK3R4
kegg	p53 signaling pathway	50	3	3.206278205	0.365798414	0.124581775	BAX;IGFBP3;TP53
reactome	DARPP-32 events	19	3	3.222030162	0.365824308	0.623785357	PDE4B;PPP1R1B;PPP2CA
reactome	Signaling by Leptin	188	70	3.220463999	0.365824308	0.623785357	ACTN2;AKAP9;ARRB2;BTC;CALM3;CNKSR1;CUL3;DAB2IP;DUSP7;DUSP8;EGFR;ERBB3;ERBB4;FGB;FGF10;FGF17;FGF23;FGF6;FGF9;FGFR2;FGFR3;FGG;GRB2;GRIN2C;GRIN2D;HRAS;IQGAP1;IRS1;ITGB3;JAK1;JAK2;MAP3K11;MAPK1;NF1;NRG1;NRG2;PDGFA;PDGFRA;PDGFRB;PPP2CA;PSMA1;PSMB3;PSMC3;PSMC6;PSMD11;PSMD12;PSMD2;PSMD5;PSMD6;PSMD8;PSMD9;PSME4;RAF1;RAP1B;RASA1;RASAL1;RASAL3;RASGEF1A;RASGRF2;RASGRP1;RASGRP3;RASGRP4;SPTAN1;SPTB;SPTBN1;SPTBN2;SPTBN4;STAT5B;UBA52;VCL
reactome	Downstream signaling of activated FGFR2	250	85	3.221570784	0.365824308	0.623785357	ACTN2;ADCY1;ADCY3;ADCY6;ADCY8;ADCY9;ADRBK1;AGO2;AKAP9;ANGPT1;CALM1;CALM3;CD19;CD80;CD86;CNKSR1;CUL3;DAB2IP;DLG4;DUSP10;DUSP16;DUSP5;DUSP6;EGFR;ERBB3;FGF10;FGF20;FGFR3;GRB2;GRIN2A;GRIN2C;IL2RB;KIT;MAP2K1;MAP2K2;MAPK3;NF1;NRAS;NRG1;NRG2;PDE1B;PDE1C;PDGFB;PDGFRA;PDGFRB;PIK3CA;PLCG1;PPP2CA;PPP2R5C;PRKCA;PSMA3;PSMA6;PSMA7;PSMB10;PSMB11;PSMC3;PSMC6;PSMD13;PSMD4;PSMD5;PSMD9;PSME4;PSMF1;PTEN;RAP1A;RAP1B;RASA2;RASA3;RASAL1;RASAL3;RASGRP1;RASGRP3;SPRED1;SPRED3;SPTAN1;SPTB;SPTBN1;TLN1;TNRC6A;TNRC6B;TNRC6C;TRAT1;VAV1;VWF;YWHAB
kegg	Natural killer cell mediated cytotoxicity	89	10	3.194009474	0.366930917	0.124581775	HCST;HLA-C;KIR2DL1;KIR3DL2;LCP2;PLCG2;PTPN6;SHC2;SYK;VAV2
kegg	Inositol phosphate metabolism	62	4	3.550629466	0.367298578	0.124581775	INPP4B;MTMR6;PIP4K2B;PIP5K1A
reactome	G-protein mediated events	32	2	3.213673224	0.368231047	0.623785357	ADCY8;GNAL
nci	TCR signaling in naïve CD4+ T cells	48	2	3.073384751	0.369495166	0.413086191	AKT1;MAP3K14
reactome	RAF/MAP kinase cascade	183	72	3.20970385	0.370637786	0.623785357	ACTN2;ANGPT1;ARRB2;BTC;CALM3;CAMK2A;CNKSR1;DAB2IP;DUSP16;ERBB4;FGF10;FGF20;FGF23;FGF4;FGF6;FGF9;FGFR3;FN1;GRIN2C;IL17RD;IL2RA;IL2RB;IL3;IL5RA;IRS1;IRS2;JAK1;KIT;KLB;KSR1;LAMTOR3;LAT;MAPK1;NCAM1;NF1;NRAS;NRG1;PDGFA;PDGFRB;PHB;PPP5C;PSMA1;PSMA7;PSMA8;PSMB10;PSMB11;PSMB4;PSMB7;PSMC1;PSMC6;PSMD13;PSMD3;PSMD5;PSME4;RAP1A;RAP1B;RASA2;RASA3;RASAL1;RASGRP3;RASGRP4;SHC3;SOS1;SPRED3;SPTA1;SPTAN1;SPTB;SPTBN1;SPTBN2;SPTBN4;SPTBN5;TLN1
kegg	Pancreatic cancer	37	3	3.168525056	0.374858437	0.125810325	MAP2K1;MAPK8;RAF1
reactome	AKT phosphorylates targets in the cytosol	10	2	3.189925273	0.375451264	0.623785357	AKT1;CHUK
reactome	Constitutive Signaling by AKT1 E17K in Cancer	16	2	3.189925273	0.375451264	0.623785357	AKT1;CHUK
reactome	Downstream signaling of activated FGFR3	250	2	3.189925273	0.375451264	0.623785357	AKT1;CHUK
reactome	Pyruvate metabolism and Citric Acid (TCA) cycle	33	3	3.179932835	0.376654633	0.623785357	D2HGDH;DLST;SUCLA2
nci	Angiopoietin receptor Tie2-mediated signaling	36	4	3.373686457	0.377272727	0.413086191	GRB14;MAPK8;RASA1;TEK
reactome	Signaling by FGFR4	252	102	3.169879774	0.379061372	0.623785357	ADCY1;ADCY3;ADCY4;ADCY6;ADCY8;ADCY9;AGO2;AGO4;AKAP9;APBB1IP;ARRB1;ARRB2;BTC;CALM3;CAMK4;CD19;CUL3;DLG4;DUSP16;DUSP5;EGF;ERBB3;EREG;FGB;FGF23;FGF3;FGF4;FGF6;FN1;GRIN2B;HRAS;IL2RB;IL3;IRS1;ITGB3;JAK1;JAK2;KIT;KSR1;KSR2;MAP2K1;MAPK1;NCAM1;NRAS;PDE1A;PDE1B;PDE1C;PDGFA;PDGFRB;PIK3R1;PIK3R3;PPP2CA;PPP2R1A;PPP2R1B;PPP2R5B;PPP2R5C;PPP2R5E;PSMA1;PSMA4;PSMA8;PSMB10;PSMB11;PSMB3;PSMB4;PSMC5;PSMC6;PSMD1;PSMD11;PSMD2;PSMD3;PSMD5;PSMD8;PSMD9;PSME4;PTEN;PTK2;PTPRA;RAF1;RAP1B;RASA1;RASA2;RASA3;RASAL1;RASAL3;RASGRF1;RASGRF2;RASGRP3;SHC2;SHC3;SPRED1;SPRY2;SPTA1;SPTAN1;SPTB;SPTBN1;SPTBN4;TNRC6A;TNRC6B;UBA52;VAV1;VWF;WDR83
nci	Caspase Cascade in Apoptosis	46	3	3.365170328	0.380681818	0.413086191	CASP2;CASP3;GSN
nci	TGF-beta receptor signaling	36	3	3.030836129	0.381310419	0.413086191	DAB2;SPTBN1;TGFBR2
reactome	Negative epigenetic regulation of rRNA expression	64	8	3.781187249	0.381455399	0.623785357	CDK7;ERCC2;GTF2H3;HIST1H3I;POLR2L;SIN3B;SIRT1;TAF1B
reactome	Mitochondrial Fatty Acid Beta-Oxidation	10	2	3.145756837	0.381468111	0.623785357	ACADS;ECHS1
kegg	Salmonella infection	30	2	3.114147439	0.385050963	0.125810325	ACTB;FLNB
reactome	Transmission across Chemical Synapses	171	47	3.134581765	0.385078219	0.623785357	ACTN2;ADCY2;ADCY3;ADCY4;ADCY5;AKAP9;AP2A1;CACNA1A;CACNA2D3;CAMK2B;CAMK2G;CAMK4;CHAT;COMT;CREB1;DLG4;DNAJC5;GABBR2;GAD1;GLUL;GNAL;GNAT3;GNG5;GRIA1;GRIA2;HRAS;HSPA8;KCNJ10;MAPK1;MDM2;NCALD;PLCB1;PLCB2;PRKACG;PRKCB;RAF1;RPS6KA1;SLC1A1;SLC1A7;SLC38A2;SLC5A7;SLC6A1;SLC6A12;SLC6A13;SLC6A3;SNAP25;SYN3
reactome	Beta-catenin independent WNT signaling	108	3	3.125039487	0.386281588	0.623785357	AGO2;TNRC6A;TNRC6B
reactome	Deactivation of the beta-catenin transactivating complex	31	2	3.117950507	0.387484958	0.623785357	TCF7;TLE2
reactome	Loss of proteins required for interphase microtubule organization from the centrosome	53	5	4.204352227	0.387732749	0.623785357	CEP135;CEP152;CEP164;CEP41;NINL
nci	Ras signaling in the CD4+ TCR pathway	10	2	3.008778977	0.387755102	0.413086191	MAPK1;PTPN7
nci	IL12 signaling mediated by STAT4	21	3	3.014931313	0.387755102	0.413086191	IL18RAP;MAPK8;STAT4
kegg	Acute myeloid leukemia	46	2	3.099917743	0.389580974	0.125810325	AKT1;CHUK
kegg	B cell receptor signaling pathway	49	2	3.099917743	0.389580974	0.125810325	AKT1;CHUK
kegg	Chronic myeloid leukemia	49	2	3.099917743	0.389580974	0.125810325	AKT1;CHUK
reactome	Class I MHC mediated antigen processing & presentation	184	2	3.413178085	0.390274314	0.623785357	HLA-C;SEC24B
reactome	Cell-cell junction organization	20	2	3.082937465	0.392298436	0.623785357	CDH6;CTNNA1
reactome	Heparan sulfate/heparin (HS-GAG) metabolism	36	2	3.077208404	0.392298436	0.623785357	HS3ST3B1;SDC3
reactome	Insulin receptor signalling cascade	222	82	3.08573804	0.392298436	0.623785357	AKT2;APBB1IP;CAB39L;CALM1;CALM3;CAMK2A;CAMK2B;CNKSR1;CSF2RB;DAB2IP;DUSP16;DUSP4;FGB;FGF17;FGF20;FGF23;FGF3;FGF4;FRS2;GRIN2C;GRIN2D;HRAS;IL2RA;IRS2;JAK1;KIT;KSR1;LAMTOR3;MAP2K1;MAP2K2;MAPK1;MARK3;NCAM1;NEFL;NF1;NRG1;PDE3B;PDGFA;PDGFRB;PPP2CA;PPP2R1B;PPP2R5B;PPP5C;PRKAA1;PRKAB1;PSMA1;PSMA3;PSMA4;PSMA7;PSMB10;PSMB11;PSMB4;PSMC6;PSMD13;PSMD3;PSMD4;PSMD5;PSMD8;PSME4;PSMF1;RAF1;RAP1A;RAP1B;RASA1;RASA3;RASAL1;RASAL2;RASGEF1A;RASGRF1;RASGRP1;SHC2;SPRED2;SPTA1;SPTB;SPTBN1;SPTBN4;SPTBN5;STRADB;THEM4;UBA52;VCL;YWHAB
reactome	Disassembly of the destruction complex and recruitment of AXIN to the membrane	20	3	3.402711454	0.39276808	0.623785357	AXIN1;CSNK1G2;PPP2CA
reactome	Cargo concentration in the ER	29	2	3.375372829	0.394014963	0.623785357	F5;SEC24B
kegg	Retrograde endocannabinoid signaling	49	6	3.344646343	0.394329897	0.125810325	ADCY1;ADCY3;ADCY8;GNG11;MAPK11;MAPK8
nci	IL2 signaling events mediated by PI3K	28	2	2.827018399	0.394829612	0.413086191	AKT1;MTOR
nci	Nectin adhesion pathway	24	2	2.982624402	0.395273899	0.413086191	PDGFRB;PIK3CA
reactome	Energy dependent regulation of mTOR by LKB1-AMPK	20	2	3.712231346	0.395539906	0.623785357	MTOR;PRKAA1
kegg	Gastric acid secretion	48	2	3.070398973	0.396375991	0.125810325	CALM3;MYLK
reactome	DNA methylation	33	2	3.901834071	0.396456257	0.623785357	DNMT3L;HIST1H3I
nci	IL2-mediated signaling events	31	4	2.798132941	0.398354877	0.413086191	IL2RB;MAPK11;STAM;STAT1
reactome	SHC1 events in ERBB4 signaling	183	74	3.056538041	0.399518652	0.623785357	ACTN2;APBB1IP;ARRB1;CAMK2B;CAMK2D;CAMK2G;CNKSR1;CUL3;DAB2IP;DUSP10;DUSP5;EGF;EGFR;ERBB4;FGA;FGF10;FGF8;FN1;GRIN1;GRIN2D;HRAS;IRS1;IRS2;ITGA2B;ITGB3;JAK1;JAK3;KIT;KLB;KRAS;KSR2;LAMTOR3;MAPK1;NCAM1;NF1;NRAS;NRG1;NRG2;PDGFA;PDGFRA;PDGFRB;PPP2CA;PPP2R5E;PSMA1;PSMA7;PSMB11;PSMB4;PSMC1;PSMC6;PSMD14;PSMD3;PSMD5;PSMD6;PSME1;PSME2;PSME4;RAF1;RAP1A;RAP1B;RASA1;RASA3;RASAL1;RASGRP3;SHC2;SHC3;SPRED1;SPTA1;SPTAN1;SPTB;SPTBN1;SPTBN4;SRC;VWF;WDR83
reactome	VEGFA-VEGFR2 Pathway	248	102	3.060913221	0.399518652	0.623785357	ABI1;ACTN2;AKAP9;AKT1;AKT2;ARRB2;BCAR1;BRK1;CALM3;CAMK2B;CNKSR1;CSF2RB;CTNNB1;CUL3;CYBA;DAB2IP;DLG4;DUSP16;DUSP5;DUSP8;ERBB4;FGF23;FGF6;FGFR2;FGFR4;FN1;GRB2;GRIN2A;GRIN2C;GRIN2D;HRAS;IL17RD;IL5RA;IQGAP1;IRS1;ITGA2B;JAK2;JAK3;KDR;KSR1;KSR2;MAP2K1;MAP2K2;MAPK1;MAPK11;MLST8;NCAM1;NCK2;NOS3;NRG1;NRG3;PAK2;PAQR3;PDGFA;PDGFB;PDGFRA;PDGFRB;PEBP1;PPP2CA;PPP2R5C;PPP2R5E;PRKACG;PRKCA;PRKCB;PSMA1;PSMA3;PSMA5;PSMA8;PSMB3;PSMB7;PSMC5;PSMD13;PSMD2;PSMD5;PSMD8;PSMD9;PSME4;RAC1;RAF1;RAP1B;RAPGEF2;RASA1;RASA3;RASAL1;RASAL3;RASGRP3;RICTOR;SHC2;SHC3;SPHK1;SPRED1;SPTA1;SPTB;SPTBN2;SPTBN5;SRC;TEK;THEM4;UBA52;VAV3;VWF;WDR83
reactome	mRNA Capping	22	2	4.146200888	0.399780942	0.623785357	GTF2H3;RNMT
reactome	RNA Pol II CTD phosphorylation and interaction with CE	20	2	4.146200888	0.399780942	0.623785357	GTF2H3;RNMT
reactome	Synthesis of bile acids and bile salts	23	2	3.044074992	0.400722022	0.623785357	HSD3B7;NCOA1
