datab	pathwaysNames	netSize	subnetSize	subnetScore	pvalues	geneListEntrez	group	qvalues
reactome	IGF1R signaling cascade	263	118	2.36916752189038	0.228687415426252	10125;10142;10542;10670;10818;1445;145957;152559;153090;161742;1844;1847;1849;1950;1956;1975;2065;2066;2069;207;208;221002;2246;2247;2249;2251;2252;2254;2260;2263;2266;22821;22866;2335;2475;26281;283455;284;28956;2902;2904;3084;3480;3558;3560;3562;3667;3674;369;3815;3845;408;4684;4747;4893;51332;5140;5155;51719;5245;5290;53358;53632;54756;55004;5516;5519;5526;5536;5565;5594;5604;5683;5688;5690;5693;5707;5708;5709;5711;5713;5719;5747;57521;57761;58528;5906;5922;5923;6194;6198;64121;6654;6708;673;685;7010;7311;7414;7450;801;8074;815;81617;817;818;84078;8649;8682;88;8826;8831;8844;9462;9491;9861;9965;9978	228	NA
reactome	IKK complex recruitment mediated by RIP1	25	4	2.34172388252036	0.317659352142111	3551;7316;7334;8737	229	NA
reactome	Immune System	0	NA	NA	NA		NA	NA
reactome	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	31	4	1.88902696734301	0.419485791610284	11026;3824;567;919	230	0.806464137911474
reactome	Import of palmitoyl-CoA into the mitochondrial matrix	0	NA	NA	NA		NA	NA
reactome	Inactivation of APC/C via direct inhibition of the APC/C complex	16	4	1.19863963551629	NA	10393;51433;701;7324	NA	NA
reactome	Inactivation, recovery and regulation of the phototransduction cascade	0	NA	NA	NA		NA	NA
reactome	Incretin synthesis, secretion, and inactivation	21	4	2.26409238336413	0.269282814614344	1499;1803;2641;5122	231	0.747040000672842
reactome	Infectious disease	252	105	1.57164502709985	0.584573748308525	10015;1025;11198;11224;1175;118429;129401;138474;161;2068;22916;23165;23225;23279;23327;23511;23521;27183;2926;2957;2960;2962;2963;2965;2967;3159;3839;3840;3841;3921;404672;4927;5045;51497;51534;51606;53371;5430;5432;5433;5434;5441;5478;5686;5688;5690;5701;5705;5707;57122;5718;5902;6122;6128;6129;6134;6135;6142;6143;6158;6160;6167;6169;6181;6188;6189;6194;6201;6203;6205;6206;6207;6224;6228;6229;6234;6500;6827;6872;6883;6917;6923;7311;7314;7316;7514;7852;79023;7936;79643;8065;8086;8178;81929;83860;8731;8945;9150;920;9491;9525;9631;9818;9972;9978	223	0.874206587631742
reactome	Inflammasomes	0	NA	NA	NA		NA	NA
reactome	Influenza Infection	115	43	1.0756100014943	0.890282131661442	10762;11097;129401;23165;23225;23279;23521;2926;3839;3841;3921;402569;51121;53371;55746;5611;5901;6122;6128;6132;6138;6144;6146;6155;6156;6157;6159;6164;6167;6169;6181;6189;6201;6227;6230;6234;7175;7311;79023;8021;9045;9631;9818	232	NA
reactome	Influenza Life Cycle	111	43	1.23553395351368	0.890030832476876	10762;129401;23165;23225;23279;23521;348995;51121;53371;55746;5611;5903;6123;6125;6129;6132;6134;6135;6144;6146;6156;6158;6160;6164;6167;6168;6173;6176;6188;6189;6191;6194;6201;6205;6227;6231;6234;79023;79902;8086;81929;8480;9631	232	0.977246213435859
reactome	Influenza Viral RNA Transcription and Replication	107	45	1.23733714499342	0.890030832476876	11097;11224;23165;23225;23279;23521;23636;51121;55746;5611;5903;6122;6128;6132;6134;6135;6144;6158;6167;6168;6169;6170;6173;6181;6191;6193;6201;6206;6207;6217;6223;6227;6228;6230;6231;6235;7175;79023;79902;8021;8086;81929;8480;9688;9818	232	0.977246213435859
reactome	Inhibition of adenylate cyclase pathway	14	4	2.15352337955512	0.415882967607106	108;114;2771;2774	26	NA
reactome	Inhibition of replication initiation of damaged DNA by RB1/E2F1	0	NA	NA	NA		NA	NA
reactome	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components	16	4	1.19863963551629	NA	10393;51433;701;7324	NA	NA
reactome	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	23	4	2.60657446244208	0.295991778006166	2782;2788;3759;3773	14	NA
reactome	Initial triggering of complement	12	4	1.35038128086111	0.785474860335196	10747;2219;4153;5648	233	0.924861183888102
reactome	Initiation of Nuclear Envelope Reformation	13	4	1.62317170143623	0.663687150837989	221496;4000;4001;7112	234	0.899941657964272
reactome	Innate Immune System	0	NA	NA	NA		NA	NA
reactome	Inositol phosphate metabolism	45	4	2.75816793639893	0.119079837618403	23236;4952;51196;8821	235	0.673583109744961
reactome	Insulin processing	0	NA	NA	NA		NA	NA
reactome	Insulin receptor recycling	23	4	2.7451351179596	0.287368421052632	245973;51606;8992;9114	236	NA
reactome	Insulin receptor signalling cascade	261	117	2.01645065252481	0.354533152909337	10142;10197;10256;10325;10670;10718;10818;11221;143471;1437;1445;145957;161742;1742;1846;1849;1850;1950;1956;1975;1977;2066;2069;2246;2247;2249;2255;2264;22866;23198;2534;25780;27040;283455;284;2885;28956;2903;2904;2906;3084;3560;3561;3562;3667;369;3690;3716;3815;3845;4140;4296;4747;4893;51332;51422;51719;5290;5291;53632;54518;5494;5516;5518;5527;5528;5536;5595;5605;5682;5685;5687;5690;5691;5693;5695;5698;5700;5705;5708;5709;5715;5718;5719;5747;57731;5894;5908;5922;5923;5924;6194;6198;64121;6464;6714;6794;7010;7311;7414;7450;801;805;80824;815;81617;817;818;8315;8452;8660;8817;8823;8826;9365;9861;9978	228	NA
reactome	Integration of energy metabolism	85	15	3.07570161666458	0.0703653585926928	10681;109;2641;2740;2770;2778;2782;2786;2788;54331;6861;773;775;776;783	237	0.673583109744961
reactome	Integrin alphaIIb beta3 signaling	27	5	2.66921463278283	0.19226750261233	10125;2266;2885;5908;6464	36	NA
reactome	Integrin cell surface interactions	63	23	2.90341531114761	0.0974289580514208	1284;1286;1297;1307;1311;2266;22801;3339;3384;3672;3674;3680;3684;3685;3687;3688;3689;3791;58494;7057;80781;91522;961	238	0.673583109744961
reactome	Interaction between L1 and Ankyrins	29	4	2.49484055052391	0.350462487153135	287;288;6335;6708	239	0.771304718492403
reactome	Interactions of Rev with host cellular proteins	33	4	2.73904107970435	0.291578947368421	23165;23279;79023;9818	200	NA
reactome	Interactions of Vpr with host cellular proteins	30	5	2.92349505385789	0.227368421052632	23165;23279;3159;79023;9818	200	NA
reactome	Interaction With The Zona Pellucida	10	4	1.18292644787075	NA	5016;57829;8747;8748	NA	NA
reactome	Interferon alpha/beta signaling	62	12	1.84352281923365	0.435723951285521	25939;3433;3437;3441;3664;4599;4940;51447;54739;5781;6773;8651	240	0.817072112147944
reactome	Interferon gamma signaling	85	27	2.66543916090035	0.142083897158322	10475;115361;115362;23650;2635;3113;3115;3119;3383;3394;3459;3660;3717;388646;4261;4281;55128;5580;5777;5781;6772;7341;7706;80263;817;8638;8651	241	0.673583109744961
reactome	Interferon Signaling	171	4	2.63992848761118	0.146143437077131	23279;79023;79902;9818	200	0.6866975729425
reactome	Interleukin-1 signaling	44	4	2.5144897269497	0.189445196211096	23291;3551;4790;6885	18	NA
reactome	Interleukin-2 signaling	230	104	2.24898827012771	0.274695534506089	10125;10142;10213;10256;10718;10818;11221;143471;1437;145957;152559;1839;1846;1950;1956;200734;2064;2065;221002;2243;2246;2249;2250;2253;2263;2264;2266;26281;284;2885;2902;2903;2904;3558;3559;3560;3562;3567;3667;3690;3716;3815;3845;408;4140;4254;4296;4684;4747;51332;5155;5291;5293;54518;5516;5518;5519;5536;5594;5605;5686;5687;5690;5691;5694;5696;5698;5704;5707;5708;5716;5717;5718;5719;5747;57731;5777;5786;5894;5908;6464;6708;6709;6711;6712;6714;6776;6777;7314;7316;7450;805;8074;816;818;84078;8452;88;8817;8844;9542;9693;9861;9978	171	NA
reactome	Interleukin-3, 5 and GM-CSF signaling	241	117	2.33266450847575	0.243572395128552	10142;10817;10818;115727;143471;1437;1439;1445;152831;153090;161742;1742;1839;1844;1846;1950;1956;2066;2069;221002;2246;2247;2249;2250;2251;2253;2255;2260;2266;22821;22866;2534;26281;27040;284;2885;2889;28956;2904;3084;3558;3559;3560;3567;3635;3667;3690;3717;3718;3815;3845;408;4140;4254;4296;4763;4893;5037;51332;5156;5245;5290;5291;5293;53358;5518;5526;5536;5594;5604;5605;5688;5690;5701;5708;5711;5715;5747;5777;5786;5894;5906;5921;5922;5923;5924;6464;6654;6708;6711;6714;673;6776;6777;685;6850;7006;7010;7314;7316;7409;7414;7450;7525;7534;8074;816;818;84078;8452;867;8682;8822;8831;8844;9693;9978	171	NA
reactome	Interleukin-6 signaling	11	4	1.99653878023457	0.645263157894737	3569;3572;3717;5781	242	NA
reactome	Interleukin-7 signaling	11	4	1.58176288478773	0.757451181911614	3575;3716;6776;6777	243	0.91309943847442
reactome	Interleukin receptor SHC signaling	225	104	1.85837885459763	0.428958051420839	10125;10213;10718;11221;115727;143471;1439;145957;152831;153090;1844;1846;1847;1848;1950;1956;200734;2066;2243;2244;2247;2248;2249;2252;2254;2255;2261;2263;2266;2335;2534;25759;26281;2885;2902;3084;3558;3559;3562;3568;3635;3636;3674;369;3716;3717;3815;3845;399473;408;4296;4747;5037;5155;5156;5245;5291;5293;5295;54518;54756;5518;5527;5528;5529;5536;5594;5605;5682;5686;5695;5702;5704;5709;5719;5747;57731;5894;5906;5922;6464;6708;6711;6712;685;7010;7450;805;8074;815;816;817;818;8315;8452;8649;88;8817;8826;8844;9365;9491;9846;9978	171	NA
reactome	Intraflagellar transport	40	4	2.36958238266438	0.468421052631579	11020;51668;6991;80173	244	0.832155071304248
reactome	Intrinsic Pathway for Apoptosis	30	6	1.58109517275502	0.57510148849797	140735;572;596;598;7531;90427	245	0.874206587631742
reactome	Intrinsic Pathway of Fibrin Clot Formation	21	5	1.5141837346923	0.719553072625698	2147;2158;2160;5270;7450	190	0.90836927309315
reactome	Inwardly rectifying K+ channels	23	4	2.60657446244208	0.216300940438871	2782;2788;3759;3773	14	NA
reactome	Ion channel transport	166	70	2.50403754736729	0.192151556156969	100533105;10345;10786;11059;1179;1185;1187;121601;140803;144453;150159;1831;203859;22802;2281;23229;23327;2554;2555;2556;2558;2560;2562;2566;2567;2570;259232;2741;2742;2743;284525;285175;285242;29850;3359;40;4308;476;488;51802;53373;5348;53826;55107;55129;55503;56302;57101;57113;6261;6262;6263;6337;6338;6340;6446;65266;7220;7222;7223;7224;7226;7439;8001;80036;9177;9311;94015;9635;9914	246	0.747040000672842
reactome	Ionotropic activity of Kainate Receptors	12	4	2.54095528209832	0.241379310344828	2898;2899;2900;83988	12	NA
reactome	Ion transport by P-type ATPases	12	4	2.27801128155179	0.345251396648045	476;481;483;5349	247	0.771304718492403
reactome	IRAK1 recruits IKK complex	11	4	1.45570123173039	0.761755485893417	3551;3654;57162;7334	248	0.91309943847442
reactome	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	11	4	1.45570123173039	0.761755485893417	3551;3654;57162;7334	248	0.91309943847442
reactome	IRAK2 mediated activation of TAK1 complex	0	NA	NA	NA		NA	NA
reactome	IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation	0	NA	NA	NA		NA	NA
reactome	IRAK4 deficiency (TLR2/4)	10	4	0.659361740297512	0.989722507708119	114609;23643;7096;7099	134	NA
reactome	IRE1alpha activates chaperones	53	14	1.46168906020535	0.637347767253045	10106;10525;10954;1639;2081;27230;4000;4189;55062;6464;7466;7494;7709;9114	249	0.898283506615467
reactome	IRF3-mediated induction of type I IFN	10	5	0.598787758660859	0.974921630094044	147945;2547;340061;3428;7520	250	0.985509655509993
reactome	Iron uptake and transport	34	4	2.61872956511004	0.210055865921788	245972;245973;8992;9114	236	NA
reactome	IRS-mediated signalling	259	128	1.89131729213109	0.419485791610284	10125;10142;10213;10325;10542;10670;10718;10817;10818;143471;1439;1445;145957;152559;161742;1839;1846;1849;1850;1852;1950;1975;1977;200734;2065;2066;2069;208;221002;2243;2244;2246;2247;2248;2249;2251;2255;2260;2266;22866;23198;2549;26281;283455;284;28956;2903;2904;29904;3561;3562;3567;3568;3690;3716;408;409;4140;4684;4747;4893;51332;5140;5170;51719;5245;5290;5291;53358;5494;5516;5518;5529;5536;5562;5564;5565;5595;5605;5685;5686;5687;5688;5689;5690;5693;5695;5698;5700;5705;5709;5713;5714;5715;57761;5781;5894;6009;6198;6654;6709;6711;6712;6794;685;7010;7248;7249;7314;7316;7414;801;805;8074;815;816;81617;8452;8660;8823;8831;9365;9462;9491;9542;9693;9965;9978	228	NA
reactome	IRS-related events triggered by IGF1R	263	111	2.37108289719918	0.228687415426252	10125;10142;10256;10818;1437;1439;145957;1843;1846;1847;1849;1852;1950;1975;1977;200734;2065;208;221002;2246;2247;2249;2251;2255;2261;2263;2264;2266;22821;22866;2335;2475;2534;2549;27040;284;2885;2906;29904;3479;3558;3562;3567;3667;3716;3717;3845;408;4747;4763;5170;51719;5291;53358;53632;5494;5516;5526;5529;5563;5565;5594;5683;5685;5686;5689;5690;5691;5693;5701;5711;5717;5747;57521;5781;5786;58528;5922;5923;5924;6194;6198;6464;6710;6714;673;685;7094;7249;7314;7414;7450;7529;801;8074;808;80824;817;818;8315;8452;8649;8660;8682;8826;8831;8844;9365;9491;9965;9978	228	NA
reactome	ISG15 antiviral mechanism	0	NA	NA	NA		NA	NA
reactome	JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1	16	4	1.94374395991593	0.531870428422153	10454;5602;6416;6885	7	NA
reactome	Keratan sulfate biosynthesis	23	4	2.30476191104876	0.254397834912043	2331;23563;6482;6484	251	0.747040000672842
reactome	Keratan sulfate/keratin metabolism	23	4	2.20685884003014	0.286874154262517	2331;23563;5549;6484	251	NA
reactome	Kinesins	0	NA	NA	NA		NA	NA
reactome	KSRP (KHSRP) binds and destabilizes mRNA	16	5	0.41662792600371	0.985370950888192	1432;207;5393;56915;8570	68	0.985509655509993
reactome	L13a-mediated translational silencing of Ceruloplasmin expression	87	31	1.15561105131859	0.87251828631139	1977;23521;26986;6122;6123;6128;6132;6133;6154;6155;6158;6159;6160;6164;6168;6169;6170;6188;6189;6191;6193;6203;6228;6229;6231;6234;6235;7458;8664;8665;8667	1	NA
reactome	L1CAM interactions	90	35	2.89934734661067	0.0987821380243572	10752;1173;1175;1211;1641;1759;1808;1956;2048;214;23114;26052;27255;284217;285643;288;3674;3680;3685;3688;3897;3915;4478;4897;5594;5605;57698;5962;6197;6328;6900;8828;8829;8986;9252	252	0.673583109744961
reactome	Lagging Strand Synthesis	19	4	2.32637490747967	0.3239289446186	5422;57804;5981;5983	55	NA
reactome	Laminin interactions	23	4	2.82950099283233	0.138975966562173	10319;284217;3655;3908	253	NA
reactome	Late Phase of HIV Life Cycle	114	8	3.06399446866645	0.10391061452514	1025;2957;2960;2963;2967;5436;6917;8732	254	NA
reactome	Leading Strand Synthesis	14	4	2.32637490747967	0.431654676258993	5422;57804;5981;5983	55	NA
reactome	LGI-ADAM interactions	13	4	2.06487608693222	0.446927374301676	10369;27092;53616;9211	255	0.819916547671443
reactome	Ligand-dependent caspase activation	18	4	1.83101516182176	0.589341692789969	23643;355;8737;8772	74	NA
reactome	Ligand-gated ion channel transport	13	6	2.25171438110943	0.359776536312849	23229;2555;2556;2557;2562;2566	183	0.775135616483439
reactome	Ligand-independent caspase activation via DCC	10	4	2.69875700567626	0.182122905027933	219699;23604;836;90249	75	0.747040000672842
reactome	Lipid and lipoprotein metabolism	0	NA	NA	NA		NA	NA
reactome	Lipoprotein metabolism	0	NA	NA	NA		NA	NA
reactome	Loss of Nlp from mitotic centrosomes	57	5	3.18745347562759	0.151578947368421	1453;1781;5108;55755;7840	256	0.697684251814634
reactome	Loss of proteins required for interphase microtubule organization from the centrosome	57	7	3.05156417238015	0.189473684210526	1453;1781;5108;55142;7840;80184;9793	87	0.747040000672842
reactome	Lysine catabolism	10	4	1.62033128389764	0.664804469273743	501;51166;85007;89874	257	0.899941657964272
reactome	Lysosome Vesicle Biogenesis	24	4	1.96209620259506	0.51828631138976	1213;134829;157807;6456	97	NA
reactome	Macroautophagy	61	16	3.31576266153157	0.0569832402234637	11345;140735;23710;30849;5289;53632;55004;60673;64422;7249;7405;83734;8897;9474;9776;9821	84	NA
reactome	MAP2K and MAPK activation	36	4	2.63854928916062	0.284686536485098	2266;22866;283455;5605	258	0.759859036849343
reactome	MAP3K8 (TPL2)-dependent MAPK1/3 activation	15	4	2.26767526599024	0.354189944134078	23291;3551;4790;7316	18	NA
reactome	MAPK1/MAPK3 signaling	221	99	2.34250172632371	0.239512855209743	10125;10142;10197;10818;1439;1445;145957;152559;1742;1843;1844;1849;1950;2065;2066;221002;2243;2246;2247;2253;2255;2263;2266;22821;22866;2335;2534;25759;26281;27040;283455;2903;2906;3084;3558;3560;3568;3572;3667;399473;409;4140;4296;4747;4893;5037;5245;53358;54756;5516;5527;5528;5595;5604;5686;5689;5690;5693;5698;5701;5709;5710;5747;5781;5786;5894;5908;5921;5922;5923;5924;6464;64926;6708;6709;6710;6711;673;7010;7314;7316;7450;801;805;80824;816;818;84078;8660;8817;8826;9365;9462;9491;9542;983;9861;9965;9978	171	NA
reactome	MAPK3 (ERK1) activation	10	4	1.99653878023457	0.500522466039707	3569;3572;3717;5781	242	NA
reactome	MAPK6/MAPK4 signaling	82	23	2.52590723452576	0.242458100558659	10197;10213;192669;2118;2308;2309;3337;5058;5567;5597;5689;5690;5695;5698;5707;5879;8202;8550;8555;8556;8997;9491;983	259	0.747040000672842
reactome	MAPK family signaling cascades	260	115	2.47092065639748	0.198917456021651	10125;10142;10197;10817;10818;11221;115727;1439;1445;148170;152559;152831;161742;1843;1849;192669;1950;2066;2118;221002;2243;2247;2248;2251;2254;2260;2263;2266;22866;2308;2309;2335;25759;25780;27161;284;2903;2904;2905;3084;3558;3560;3561;3567;3667;3717;3815;3845;409;4140;4684;4747;5037;5063;5155;5159;53358;54756;5518;5519;5526;5527;5528;5536;5567;5594;5597;5686;5687;5688;5691;5693;5695;5698;5702;5709;5711;5718;57690;57731;5781;5879;5896;5922;5923;64926;6654;6709;6710;6711;6714;673;7297;7316;7450;80824;815;816;8202;8315;8452;8550;8555;8556;88;8817;8823;8826;8997;9462;9542;9693;983;989;998	260	0.747040000672842
reactome	MAP kinase activation in TLR cascade	59	17	2.16836857941423	0.30446549391069	10454;1326;1432;1846;3656;4205;4208;5518;5594;5598;5602;5608;6195;6416;6885;7316;9252	261	NA
reactome	MAPK targets/ Nuclear events mediated by MAP kinases	30	5	2.36061124547828	0.234100135317997	4208;5519;5598;6195;6197	162	NA
reactome	MASTL Facilitates Mitotic Progression	10	4	1.73580277571341	0.641588296760711	10776;5518;5519;84930	115	0.899941657964272
reactome	Meiosis	91	25	1.41900590607184	0.781609195402299	1019;10734;11083;128312;23224;23345;23353;255626;25777;27030;3020;472;54386;56154;56979;5888;6117;641;672;8243;8337;8353;8359;8365;8468	262	0.924861183888102
reactome	Meiotic recombination	61	4	2.64511957491808	0.199582027168234	128312;56154;56979;8365	5	NA
reactome	Meiotic synapsis	63	6	2.47290362413919	0.358684480986639	4000;54386;672;8243;8365;8468	263	0.775135616483439
reactome	Membrane binding and targetting of GAG proteins	0	NA	NA	NA		NA	NA
reactome	Membrane Trafficking	218	5	1.64969591837911	0.533152909336942	51534;55048;7316;79643;84313	67	0.853958374560489
reactome	Metabolism	0	NA	NA	NA		NA	NA
reactome	Metabolism of Angiotensinogen to Angiotensins	16	4	0.99073617924788	0.826792963464141	1360;1636;183;4311	264	0.947196600934937
reactome	Metabolism of folate and pterines	0	NA	NA	NA		NA	NA
reactome	Metabolism of lipids and lipoproteins	0	NA	NA	NA		NA	NA
reactome	Metabolism of nitric oxide	18	4	1.30590511042695	0.808938547486034	207;3320;801;857	155	0.942569160755355
